Timestamp,Building_ID,Energy_Usage (kWh),Temperature (°C),Humidity (%),Building_Type,Occupancy_Level,Hour,DayOfWeek,IsWeekend,Month,IsWorkingHour,Energy_Simulated,Hour_sin,Hour_cos,Day_sin,Day_cos,Building_ID_enc,Occupancy_enc,BuildingType_enc
2025-01-13 19:00:00,B010,197.3937841340093,-3.35,74.73,Commercial,Medium,19,0,0,1,0,197.3937841340093,-0.9659258262890684,0.2588190451025203,0.0,1.0,9,2,0
2025-01-13 20:00:00,B010,147.76737885835144,-2.32,82.22,Commercial,Low,20,0,0,1,0,147.76737885835144,-0.8660254037844386,0.5000000000000001,0.0,1.0,9,1,0
2025-01-13 21:00:00,B010,142.87921717840882,14.06,83.3,Commercial,Low,21,0,0,1,0,142.87921717840882,-0.7071067811865477,0.7071067811865474,0.0,1.0,9,1,0
2025-01-13 22:00:00,B010,163.51090897281566,2.93,51.8,Commercial,Low,22,0,0,1,0,163.51090897281566,-0.5000000000000004,0.8660254037844384,0.0,1.0,9,1,0
2025-01-13 23:00:00,B010,168.45004968859,-5.08,55.02,Commercial,Low,23,0,0,1,0,168.45004968859,-0.25881904510252157,0.9659258262890681,0.0,1.0,9,1,0
2025-01-14 00:00:00,B010,236.66753288543174,34.95,71.7,Commercial,Medium,0,1,0,1,0,236.66753288543174,0.0,1.0,0.7818314824680298,0.6234898018587336,9,2,0
2025-01-14 01:00:00,B010,230.0838928357893,5.25,45.37,Commercial,Low,1,1,0,1,0,230.0838928357893,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,9,1,0
2025-01-14 02:00:00,B010,160.07844510988494,1.56,48.43,Commercial,Medium,2,1,0,1,0,160.07844510988494,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,9,2,0
2025-01-14 03:00:00,B010,219.95865902647247,-6.16,48.83,Commercial,Low,3,1,0,1,0,219.95865902647247,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,9,1,0
2025-01-14 04:00:00,B010,202.37187485287302,12.54,51.83,Commercial,Low,4,1,0,1,0,202.37187485287302,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,9,1,0
2025-01-14 05:00:00,B010,261.4985970846864,33.2,76.09,Commercial,High,5,1,0,1,0,261.4985970846864,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,9,0,0
2025-01-14 06:00:00,B010,227.75743894968517,-5.01,75.05,Commercial,High,6,1,0,1,0,227.75743894968517,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,9,0,0
2025-01-14 07:00:00,B010,226.06603911597958,31.89,37.17,Commercial,Low,7,1,0,1,0,226.06603911597958,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,9,1,0
2025-01-14 08:00:00,B010,266.1767510101808,25.04,87.38,Commercial,High,8,1,0,1,1,266.1767510101808,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,9,0,0
2025-01-14 09:00:00,B010,240.08899170714338,1.53,33.56,Commercial,High,9,1,0,1,1,240.08899170714338,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,9,0,0
2025-01-14 10:00:00,B010,220.52156590042893,-7.16,67.67,Commercial,High,10,1,0,1,1,220.52156590042893,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,9,0,0
2025-01-14 11:00:00,B010,275.2046062143755,-5.48,50.18,Commercial,Low,11,1,0,1,1,275.2046062143755,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,9,1,0
2025-01-14 12:00:00,B010,219.16771639684086,18.36,51.54,Commercial,Low,12,1,0,1,1,219.16771639684086,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,9,1,0
2025-01-14 13:00:00,B010,237.12045773292078,-8.22,36.82,Commercial,High,13,1,0,1,1,237.12045773292078,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,9,0,0
2025-01-14 14:00:00,B010,204.52149376411404,5.03,80.39,Commercial,Low,14,1,0,1,1,204.52149376411404,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,9,1,0
2025-01-14 15:00:00,B010,193.20208900684935,18.62,86.77,Commercial,Low,15,1,0,1,1,193.20208900684935,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,9,1,0
2025-01-14 16:00:00,B010,233.3657769841841,31.91,43.15,Commercial,Low,16,1,0,1,1,233.3657769841841,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,9,1,0
2025-01-14 17:00:00,B010,179.44331804366357,19.2,33.5,Commercial,Low,17,1,0,1,1,179.44331804366357,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,9,1,0
2025-01-14 18:00:00,B010,154.050355982523,19.66,63.93,Commercial,Medium,18,1,0,1,1,154.050355982523,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,9,2,0
2025-01-14 19:00:00,B010,140.4026417199162,13.6,30.79,Commercial,Low,19,1,0,1,0,140.4026417199162,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,9,1,0
2025-01-14 20:00:00,B010,143.69469836727617,4.04,85.29,Commercial,Low,20,1,0,1,0,143.69469836727617,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,9,1,0
2025-01-14 21:00:00,B010,134.39676762465558,10.6,36.88,Commercial,High,21,1,0,1,0,134.39676762465558,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,9,0,0
2025-01-14 22:00:00,B010,126.77877822575934,3.91,71.26,Commercial,Medium,22,1,0,1,0,126.77877822575934,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,9,2,0
2025-01-14 23:00:00,B010,176.90635528193334,25.91,64.29,Commercial,Low,23,1,0,1,0,176.90635528193334,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,9,1,0
2025-01-15 00:00:00,B010,178.38090165011096,-7.51,33.04,Commercial,High,0,2,0,1,0,178.38090165011096,0.0,1.0,0.9749279121818236,-0.22252093395631434,9,0,0
2025-01-15 01:00:00,B010,164.10710727353094,6.74,34.94,Commercial,High,1,2,0,1,0,164.10710727353094,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,9,0,0
2025-01-15 02:00:00,B010,225.79915410034425,33.52,87.0,Commercial,Low,2,2,0,1,0,225.79915410034425,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,9,1,0
2025-01-15 03:00:00,B010,187.3995726094774,-0.22,79.86,Commercial,Medium,3,2,0,1,0,187.3995726094774,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,9,2,0
2025-01-15 04:00:00,B010,250.49644421171678,24.38,72.4,Commercial,Low,4,2,0,1,0,250.49644421171678,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,9,1,0
2025-01-15 05:00:00,B010,220.06381429133077,20.9,43.22,Commercial,High,5,2,0,1,0,220.06381429133077,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,9,0,0
2025-01-15 06:00:00,B010,239.3273500428852,9.54,35.66,Commercial,Low,6,2,0,1,0,239.3273500428852,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,9,1,0
2025-01-15 07:00:00,B010,229.93913266045143,32.33,75.03,Commercial,High,7,2,0,1,0,229.93913266045143,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,9,0,0
2025-01-15 08:00:00,B010,240.3460911495954,12.86,36.02,Commercial,High,8,2,0,1,1,240.3460911495954,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,9,0,0
2025-01-15 09:00:00,B010,210.59411874338,10.91,80.57,Commercial,Medium,9,2,0,1,1,210.59411874338,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,9,2,0
2025-01-15 10:00:00,B010,239.5861024560587,-1.75,70.42,Commercial,Low,10,2,0,1,1,239.5861024560587,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,9,1,0
2025-01-15 11:00:00,B010,248.09688880243604,30.52,60.33,Commercial,Low,11,2,0,1,1,248.09688880243604,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,9,1,0
2025-01-15 12:00:00,B010,234.29168012883122,10.25,39.43,Commercial,Low,12,2,0,1,1,234.29168012883122,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,9,1,0
2025-01-15 13:00:00,B010,202.0959779671973,23.82,34.77,Commercial,High,13,2,0,1,1,202.0959779671973,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,9,0,0
2025-01-15 14:00:00,B010,201.36758667388034,19.76,58.13,Commercial,Medium,14,2,0,1,1,201.36758667388034,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,9,2,0
2025-01-15 15:00:00,B010,230.19814654430849,28.7,52.83,Commercial,Low,15,2,0,1,1,230.19814654430849,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,9,1,0
2025-01-15 16:00:00,B010,227.77175889071825,6.83,78.62,Commercial,Medium,16,2,0,1,1,227.77175889071825,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,9,2,0
2025-01-15 17:00:00,B010,156.1140824856428,2.83,38.18,Commercial,Low,17,2,0,1,1,156.1140824856428,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,9,1,0
2025-01-15 18:00:00,B010,227.584664795736,27.95,56.18,Commercial,Medium,18,2,0,1,1,227.584664795736,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,9,2,0
2025-01-15 19:00:00,B010,207.94511768978515,33.81,51.86,Commercial,High,19,2,0,1,0,207.94511768978515,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,9,0,0
2025-01-15 20:00:00,B010,95.89140708808176,15.92,53.81,Commercial,High,20,2,0,1,0,95.89140708808176,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,9,0,0
2025-01-15 21:00:00,B010,141.8583954820013,19.66,77.64,Commercial,Medium,21,2,0,1,0,141.8583954820013,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,9,2,0
2025-01-15 22:00:00,B010,170.08289926052456,-1.68,48.34,Commercial,Medium,22,2,0,1,0,170.08289926052456,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,9,2,0
2025-01-15 23:00:00,B010,214.51104633016436,34.89,69.97,Commercial,High,23,2,0,1,0,214.51104633016436,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,9,0,0
2025-01-01 00:00:00,B011,186.96129026056002,30.02,89.37,Commercial,Medium,0,2,0,1,0,186.96129026056002,0.0,1.0,0.9749279121818236,-0.22252093395631434,10,2,0
2025-01-01 01:00:00,B011,218.1839061084504,33.54,55.54,Commercial,High,1,2,0,1,0,218.1839061084504,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,10,0,0
2025-01-01 02:00:00,B011,226.9962419157185,23.0,54.33,Commercial,Low,2,2,0,1,0,226.9962419157185,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,10,1,0
2025-01-01 03:00:00,B011,191.85792762661157,8.22,88.89,Commercial,Medium,3,2,0,1,0,191.85792762661157,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,10,2,0
2025-01-01 04:00:00,B011,213.30361618200675,8.49,62.75,Commercial,Low,4,2,0,1,0,213.30361618200675,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,10,1,0
2025-01-01 05:00:00,B011,178.83904541821167,11.99,78.33,Commercial,High,5,2,0,1,0,178.83904541821167,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,10,0,0
2025-01-01 06:00:00,B011,185.18294107556721,9.61,38.96,Commercial,Low,6,2,0,1,0,185.18294107556721,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,10,1,0
2025-01-01 07:00:00,B011,253.89672923656158,-6.81,49.91,Commercial,High,7,2,0,1,0,253.89672923656158,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,10,0,0
2025-01-01 08:00:00,B011,229.4494919203469,4.1,84.15,Commercial,High,8,2,0,1,1,229.4494919203469,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,10,0,0
2025-01-01 09:00:00,B011,219.97999588935647,15.92,30.28,Commercial,High,9,2,0,1,1,219.97999588935647,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,10,0,0
2025-01-01 10:00:00,B011,250.78054822144463,-0.05,57.34,Commercial,High,10,2,0,1,1,250.78054822144463,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,10,0,0
2025-01-01 11:00:00,B011,245.0202138409019,-1.22,80.63,Commercial,High,11,2,0,1,1,245.0202138409019,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,10,0,0
2025-01-01 12:00:00,B011,220.05813429967685,3.18,73.87,Commercial,High,12,2,0,1,1,220.05813429967685,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,10,0,0
2025-01-01 13:00:00,B011,202.70363381781763,12.43,66.95,Commercial,Medium,13,2,0,1,1,202.70363381781763,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,10,2,0
2025-01-01 14:00:00,B011,259.08378178302286,32.23,69.94,Commercial,Medium,14,2,0,1,1,259.08378178302286,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,10,2,0
2025-01-01 15:00:00,B011,231.88847966172474,-7.74,82.92,Commercial,Low,15,2,0,1,1,231.88847966172474,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,10,1,0
2025-01-01 16:00:00,B011,187.64290767526595,-6.0,51.04,Commercial,Low,16,2,0,1,1,187.64290767526595,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,10,1,0
2025-01-01 17:00:00,B011,195.67986498986133,-5.0,65.41,Commercial,High,17,2,0,1,1,195.67986498986133,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,10,0,0
2025-01-01 18:00:00,B011,241.12192390420543,30.73,73.55,Commercial,High,18,2,0,1,1,241.12192390420543,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,10,0,0
2025-01-01 19:00:00,B011,145.6159106999147,6.82,38.33,Commercial,High,19,2,0,1,0,145.6159106999147,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,10,0,0
2025-01-01 20:00:00,B011,105.4617948190012,6.22,54.02,Commercial,Medium,20,2,0,1,0,105.4617948190012,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,10,2,0
2025-01-01 21:00:00,B011,165.24532675958213,-3.25,49.78,Commercial,Medium,21,2,0,1,0,165.24532675958213,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,10,2,0
2025-01-01 22:00:00,B011,126.01549501250375,-2.79,72.13,Commercial,Low,22,2,0,1,0,126.01549501250375,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,10,1,0
2025-01-01 23:00:00,B011,140.58593623710655,18.37,72.97,Commercial,Medium,23,2,0,1,0,140.58593623710655,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,10,2,0
2025-01-02 00:00:00,B011,196.0620070015862,21.52,36.82,Commercial,Low,0,3,0,1,0,196.0620070015862,0.0,1.0,0.43388373911755823,-0.900968867902419,10,1,0
2025-01-02 01:00:00,B011,148.1749074587211,11.61,46.08,Commercial,High,1,3,0,1,0,148.1749074587211,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,10,0,0
2025-01-02 02:00:00,B011,197.87353909016835,-7.28,58.0,Commercial,High,2,3,0,1,0,197.87353909016835,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10,0,0
2025-01-02 03:00:00,B011,210.6448668789191,6.46,77.62,Commercial,High,3,3,0,1,0,210.6448668789191,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,10,0,0
2025-01-02 04:00:00,B011,195.7249858471846,-5.97,42.95,Commercial,Medium,4,3,0,1,0,195.7249858471846,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,10,2,0
2025-01-02 05:00:00,B011,200.84193245386194,2.57,50.04,Commercial,High,5,3,0,1,0,200.84193245386194,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,10,0,0
2025-01-02 06:00:00,B011,210.7821560849684,21.66,53.24,Commercial,Low,6,3,0,1,0,210.7821560849684,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10,1,0
2025-01-02 07:00:00,B011,225.13131609777466,-9.59,53.74,Commercial,Low,7,3,0,1,0,225.13131609777466,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,10,1,0
2025-01-02 08:00:00,B011,291.4149497404914,31.53,42.46,Commercial,High,8,3,0,1,1,291.4149497404914,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,10,0,0
2025-01-02 09:00:00,B011,270.1679854537626,1.5,57.85,Commercial,Low,9,3,0,1,1,270.1679854537626,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,10,1,0
2025-01-02 10:00:00,B011,287.52425500406457,31.08,52.63,Commercial,Medium,10,3,0,1,1,287.52425500406457,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,10,2,0
2025-01-02 11:00:00,B011,215.6891297300089,18.08,56.35,Commercial,High,11,3,0,1,1,215.6891297300089,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,10,0,0
2025-01-02 12:00:00,B011,228.63755441459924,-2.71,80.24,Commercial,High,12,3,0,1,1,228.63755441459924,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,10,0,0
2025-01-02 13:00:00,B011,211.39512716794496,22.69,84.9,Commercial,Low,13,3,0,1,1,211.39512716794496,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,10,1,0
2025-01-02 14:00:00,B011,187.98534639800488,9.77,49.43,Commercial,High,14,3,0,1,1,187.98534639800488,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,10,0,0
2025-01-02 15:00:00,B011,180.87184095105383,18.23,58.87,Commercial,Medium,15,3,0,1,1,180.87184095105383,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,10,2,0
2025-01-02 16:00:00,B011,159.38034334626292,13.02,31.72,Commercial,Medium,16,3,0,1,1,159.38034334626292,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,10,2,0
2025-01-02 17:00:00,B011,173.39158746084647,7.16,79.88,Commercial,Medium,17,3,0,1,1,173.39158746084647,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,10,2,0
2025-01-02 18:00:00,B011,144.54084414895974,12.83,38.51,Commercial,Low,18,3,0,1,1,144.54084414895974,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,10,1,0
2025-01-02 19:00:00,B011,142.08281474831256,-0.71,72.65,Commercial,High,19,3,0,1,0,142.08281474831256,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,10,0,0
2025-01-02 20:00:00,B011,128.0456332427122,25.42,67.42,Commercial,Low,20,3,0,1,0,128.0456332427122,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,10,1,0
2025-01-02 21:00:00,B011,135.49479974929824,-3.03,62.51,Commercial,High,21,3,0,1,0,135.49479974929824,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,10,0,0
2025-01-02 22:00:00,B011,149.05322295710772,8.06,61.7,Commercial,High,22,3,0,1,0,149.05322295710772,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,10,0,0
2025-01-02 23:00:00,B011,164.38203371305235,4.76,64.36,Commercial,Medium,23,3,0,1,0,164.38203371305235,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,10,2,0
2025-01-03 00:00:00,B011,257.60414136563816,33.49,50.9,Commercial,Medium,0,4,0,1,0,257.60414136563816,0.0,1.0,-0.433883739117558,-0.9009688679024191,10,2,0
2025-01-03 01:00:00,B011,171.73025041259885,19.73,46.74,Commercial,High,1,4,0,1,0,171.73025041259885,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,10,0,0
2025-01-03 02:00:00,B011,270.0010569367351,33.47,86.82,Commercial,High,2,4,0,1,0,270.0010569367351,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10,0,0
2025-01-03 03:00:00,B011,243.42022269293517,-2.06,73.3,Commercial,High,3,4,0,1,0,243.42022269293517,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,10,0,0
2025-01-03 04:00:00,B011,285.58982564134277,33.51,76.03,Commercial,Low,4,4,0,1,0,285.58982564134277,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,10,1,0
2025-01-03 05:00:00,B011,229.36395939551988,-3.62,58.06,Commercial,High,5,4,0,1,0,229.36395939551988,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,10,0,0
2025-01-03 06:00:00,B011,260.4072696454238,-8.71,30.0,Commercial,High,6,4,0,1,0,260.4072696454238,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10,0,0
2025-01-03 07:00:00,B011,224.11983897265594,10.9,53.87,Commercial,Low,7,4,0,1,0,224.11983897265594,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,10,1,0
2025-01-03 08:00:00,B011,254.86458548953638,14.96,44.28,Commercial,Low,8,4,0,1,1,254.86458548953638,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,10,1,0
2025-01-03 09:00:00,B011,249.80805141337353,28.11,49.67,Commercial,Low,9,4,0,1,1,249.80805141337353,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,10,1,0
2025-01-03 10:00:00,B011,262.9697924794696,5.12,76.17,Commercial,Low,10,4,0,1,1,262.9697924794696,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,10,1,0
2025-01-03 11:00:00,B011,318.1833825920457,-6.79,80.13,Commercial,High,11,4,0,1,1,318.1833825920457,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,10,0,0
2025-01-03 12:00:00,B011,284.95921462486035,33.53,78.67,Commercial,Low,12,4,0,1,1,284.95921462486035,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,10,1,0
2025-01-03 13:00:00,B011,196.88569623879278,14.1,30.99,Commercial,Medium,13,4,0,1,1,196.88569623879278,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,10,2,0
2025-01-03 14:00:00,B011,229.7603045275613,24.18,56.64,Commercial,High,14,4,0,1,1,229.7603045275613,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,10,0,0
2025-01-03 15:00:00,B011,197.96329296186957,16.02,80.01,Commercial,Medium,15,4,0,1,1,197.96329296186957,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,10,2,0
2025-01-03 16:00:00,B011,250.75368715695072,-5.77,43.13,Commercial,Medium,16,4,0,1,1,250.75368715695072,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,10,2,0
2025-01-03 17:00:00,B011,215.08560383025952,31.04,67.38,Commercial,Medium,17,4,0,1,1,215.08560383025952,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,10,2,0
2025-01-03 18:00:00,B011,199.62760505149984,12.5,83.34,Commercial,High,18,4,0,1,1,199.62760505149984,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,10,0,0
2025-01-03 19:00:00,B011,143.17140817346652,18.84,76.64,Commercial,Medium,19,4,0,1,0,143.17140817346652,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,10,2,0
2025-01-03 20:00:00,B011,152.91605310981151,4.8,69.77,Commercial,Low,20,4,0,1,0,152.91605310981151,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,10,1,0
2025-01-03 21:00:00,B011,207.26280844430522,31.02,56.95,Commercial,Medium,21,4,0,1,0,207.26280844430522,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,10,2,0
2025-01-03 22:00:00,B011,192.34914963196712,24.08,33.04,Commercial,Low,22,4,0,1,0,192.34914963196712,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,10,1,0
2025-01-03 23:00:00,B011,177.09354579646816,17.56,36.23,Commercial,Low,23,4,0,1,0,177.09354579646816,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,10,1,0
2025-01-04 00:00:00,B011,126.99961375852544,0.07,46.5,Commercial,High,0,5,1,1,0,126.99961375852544,0.0,1.0,-0.9749279121818236,-0.2225209339563146,10,0,0
2025-01-04 01:00:00,B011,146.75592553921052,16.57,74.3,Commercial,Low,1,5,1,1,0,146.75592553921052,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,10,1,0
2025-01-04 02:00:00,B011,158.82622789934965,4.94,83.05,Commercial,Low,2,5,1,1,0,158.82622789934965,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,10,1,0
2025-01-04 03:00:00,B011,159.44841987443888,21.82,32.57,Commercial,Low,3,5,1,1,0,159.44841987443888,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,10,1,0
2025-01-04 04:00:00,B011,156.1049559714114,16.77,77.07,Commercial,Low,4,5,1,1,0,156.1049559714114,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,10,1,0
2025-01-04 05:00:00,B011,215.63217327559752,31.25,34.89,Commercial,High,5,5,1,1,0,215.63217327559752,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,10,0,0
2025-01-04 06:00:00,B011,210.92748327547463,25.08,78.27,Commercial,High,6,5,1,1,0,210.92748327547463,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,10,0,0
2025-01-04 07:00:00,B011,192.60267385457848,-2.82,50.03,Commercial,High,7,5,1,1,0,192.60267385457848,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,10,0,0
2025-01-04 08:00:00,B011,184.9434269170475,29.88,69.05,Commercial,Low,8,5,1,1,0,184.9434269170475,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,10,1,0
2025-01-04 09:00:00,B011,176.75367412806733,-3.17,53.36,Commercial,High,9,5,1,1,0,176.75367412806733,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,10,0,0
2025-01-04 10:00:00,B011,144.7138943362095,14.43,35.33,Commercial,Medium,10,5,1,1,0,144.7138943362095,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,10,2,0
2025-01-04 11:00:00,B011,208.53705749004186,30.05,82.45,Commercial,Medium,11,5,1,1,0,208.53705749004186,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,10,2,0
